task_id,status,confidence,review_reason,person_id,image_id,split,redacted_image_uri,family,category,occasion,formality,aesthetic_tags,color_mood,layering,fit,silhouette,color_family,pattern,style_item_id
auto_style_005102,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_439e55f4b036,p_439e55f4b036_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_439e55f4b036_08.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005103,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2e1f3f512fef,p_2e1f3f512fef_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_2e1f3f512fef_10.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005105,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_1bcb6ee0e7e6,p_1bcb6ee0e7e6_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_1bcb6ee0e7e6_08.jpg,dress_jumpsuit,romper,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,stripe,style_dress_jumpsuit|romper|casual|unknown|unknown|classic+romantic
auto_style_005110,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_94fbe0eebea3,p_94fbe0eebea3_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_94fbe0eebea3_09.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005121,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ed5e94f8c2f5,p_ed5e94f8c2f5_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_ed5e94f8c2f5_14.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005124,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f8ca41b0979d,p_f8ca41b0979d_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_f8ca41b0979d_07.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005128,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_cd235380485b,p_cd235380485b_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_cd235380485b_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005129,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f9f7626865a4,p_f9f7626865a4_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_f9f7626865a4_09.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_005143,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_97f1078ae3b7,p_97f1078ae3b7_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_97f1078ae3b7_13.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_005146,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_b14e071f7c80,p_b14e071f7c80_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_b14e071f7c80_09.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005148,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_d4d47b2521bd,p_d4d47b2521bd_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_d4d47b2521bd_15.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005151,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9b95a966c59a,p_9b95a966c59a_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_9b95a966c59a_10.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005154,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_4c5481921f57,p_4c5481921f57_19,train,redacted/deepfashion_with_masks_balanced_10_20/p_4c5481921f57_19.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005155,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_b517bc0acd5f,p_b517bc0acd5f_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_b517bc0acd5f_09.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005166,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_cd235380485b,p_cd235380485b_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_cd235380485b_12.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005167,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_fc67ad8d0090,p_fc67ad8d0090_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_fc67ad8d0090_14.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005172,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2e1f3f512fef,p_2e1f3f512fef_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_2e1f3f512fef_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005174,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_5e2e762e7ba4,p_5e2e762e7ba4_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_5e2e762e7ba4_08.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005178,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_972be3accdf3,p_972be3accdf3_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_972be3accdf3_14.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005182,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9916df2da975,p_9916df2da975_17,train,redacted/deepfashion_with_masks_balanced_10_20/p_9916df2da975_17.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005185,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_909146cb5dab,p_909146cb5dab_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_909146cb5dab_09.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005190,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_18d64ba2ff31,p_18d64ba2ff31_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_18d64ba2ff31_09.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005199,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_0b69db84f415,p_0b69db84f415_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_0b69db84f415_13.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005216,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ed5e94f8c2f5,p_ed5e94f8c2f5_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_ed5e94f8c2f5_15.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005219,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_d079b122ca77,p_d079b122ca77_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_d079b122ca77_09.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005221,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_a78fca6fc42a,p_a78fca6fc42a_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_a78fca6fc42a_09.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_005234,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_41e10f05a727,p_41e10f05a727_18,train,redacted/deepfashion_with_masks_balanced_10_20/p_41e10f05a727_18.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005245,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_97320b58d532,p_97320b58d532_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_97320b58d532_09.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,solid,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_005260,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_1672a780f7c0,p_1672a780f7c0_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_1672a780f7c0_08.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_005265,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f6f3364732d5,p_f6f3364732d5_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_f6f3364732d5_08.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005275,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_cf74eabb8a1d,p_cf74eabb8a1d_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_cf74eabb8a1d_11.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005277,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_7ecc5546a1fa,p_7ecc5546a1fa_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_7ecc5546a1fa_14.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_005279,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_94fbe0eebea3,p_94fbe0eebea3_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_94fbe0eebea3_10.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005283,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_149444f6a07a,p_149444f6a07a_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_149444f6a07a_11.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_005288,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_330d9056eed4,p_330d9056eed4_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_330d9056eed4_14.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005292,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_d02f79a737c4,p_d02f79a737c4_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_d02f79a737c4_12.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005308,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_757eee7040d3,p_757eee7040d3_18,train,redacted/deepfashion_with_masks_balanced_10_20/p_757eee7040d3_18.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005316,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_207a19789a31,p_207a19789a31_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_207a19789a31_10.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,plaid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005322,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_97f1078ae3b7,p_97f1078ae3b7_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_97f1078ae3b7_14.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_005325,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_c2968b96427e,p_c2968b96427e_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_c2968b96427e_12.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005333,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_e6299cb97c15,p_e6299cb97c15_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_e6299cb97c15_16.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005335,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9f903a8e8f83,p_9f903a8e8f83_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_9f903a8e8f83_07.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,stripe,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_005342,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_5e2e762e7ba4,p_5e2e762e7ba4_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_5e2e762e7ba4_10.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005347,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f36b087b299f,p_f36b087b299f_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_f36b087b299f_15.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005350,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_cd235380485b,p_cd235380485b_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_cd235380485b_13.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005357,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_c4dec0d9eff4,p_c4dec0d9eff4_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_c4dec0d9eff4_09.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_005361,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_af8c0b286756,p_af8c0b286756_20,train,redacted/deepfashion_with_masks_balanced_10_20/p_af8c0b286756_20.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005366,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_e3e16c8e51cb,p_e3e16c8e51cb_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_e3e16c8e51cb_08.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,solid,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_005371,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_19a811f9b79f,p_19a811f9b79f_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_19a811f9b79f_10.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_005382,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f3a4bed3001a,p_f3a4bed3001a_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_f3a4bed3001a_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005408,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_972be3accdf3,p_972be3accdf3_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_972be3accdf3_16.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005416,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_8ce5df8389c0,p_8ce5df8389c0_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_8ce5df8389c0_13.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_005438,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_c010af0ada5f,p_c010af0ada5f_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_c010af0ada5f_07.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005451,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_5521ac174644,p_5521ac174644_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_5521ac174644_13.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,plaid,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_005460,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_0f4d1f6ab72b,p_0f4d1f6ab72b_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_0f4d1f6ab72b_10.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_005472,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_972be3accdf3,p_972be3accdf3_17,train,redacted/deepfashion_with_masks_balanced_10_20/p_972be3accdf3_17.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005487,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_7ecc5546a1fa,p_7ecc5546a1fa_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_7ecc5546a1fa_16.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_005493,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9fc07204fcdf,p_9fc07204fcdf_13,train,redacted/deepfashion_with_masks_balanced_10_20/p_9fc07204fcdf_13.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,unknown,solid,style_top|blouse|casual|unknown|unknown|classic+minimal
auto_style_005511,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_c010af0ada5f,p_c010af0ada5f_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_c010af0ada5f_08.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005517,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_0b69db84f415,p_0b69db84f415_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_0b69db84f415_15.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005519,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ffe96e3b1a3f,p_ffe96e3b1a3f_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_ffe96e3b1a3f_09.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,solid,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_005527,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_56dbaf9a349c,p_56dbaf9a349c_16,train,redacted/deepfashion_with_masks_balanced_10_20/p_56dbaf9a349c_16.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005528,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f241634a05ea,p_f241634a05ea_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_f241634a05ea_09.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005542,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_cee9b613ab6b,p_cee9b613ab6b_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_cee9b613ab6b_12.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005559,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_eedf91627507,p_eedf91627507_19,train,redacted/deepfashion_with_masks_balanced_10_20/p_eedf91627507_19.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005563,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_26636483d25f,p_26636483d25f_15,train,redacted/deepfashion_with_masks_balanced_10_20/p_26636483d25f_15.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005574,needs_review,0.66,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_ffe96e3b1a3f,p_ffe96e3b1a3f_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_ffe96e3b1a3f_10.jpg,top,cardigan,casual,casual,casual_basic|soft,unknown,light_layering,unknown,unknown,unknown,floral,style_top|cardigan|casual|unknown|unknown|casual_basic+soft
auto_style_005578,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_207a19789a31,p_207a19789a31_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_207a19789a31_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,plaid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005584,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_7ecc5546a1fa,p_7ecc5546a1fa_17,train,redacted/deepfashion_with_masks_balanced_10_20/p_7ecc5546a1fa_17.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_005593,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_d5ba9ba2aa8a,p_d5ba9ba2aa8a_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_d5ba9ba2aa8a_10.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005605,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f7e9a4e8becc,p_f7e9a4e8becc_19,train,redacted/deepfashion_with_masks_balanced_10_20/p_f7e9a4e8becc_19.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005620,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_439e55f4b036,p_439e55f4b036_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_439e55f4b036_09.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,solid,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_005629,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_42fb33dca4f2,p_42fb33dca4f2_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_42fb33dca4f2_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_005635,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_15bfaece4c21,p_15bfaece4c21_11,train,redacted/deepfashion_with_masks_balanced_10_20/p_15bfaece4c21_11.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
